Link,Headline,Date,Description
https://www.cnn.com/2024/02/17/economy/donald-trump-trial-ruling-business/index.html,Judge Engoron’s ruling: What will it mean for Trump’s businesses?,"Feb 17, 2024","A whopping $355 million judgment in the New York civil fraud trial against former president Donald Trump, his sons and the Trump Organization will deal a very big – but maybe not fatal – blow to their businesses based in New York State."
https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-02-16-24/index.html,"February 16, 2024 Israel-Hamas war","Feb 16, 2024","The Israeli military said over 20 suspects from the October 7 Hamas attack have been detained as it continues its raid of Nasser Hospital, Gaza’s largest functioning medical facility."
https://www.cnn.com/2024/02/17/politics/trump-fraud-trial-defeat-breaking-rules/index.html,Trump’s crushing fraud trial defeat is a microcosm of a life defined by breaking all the rules,"Feb 16, 2024",Donald Trump’s way of doing business is a window into his soul.
https://www.cnn.com/2024/02/16/politics/navalny-death-biden-trump-divide/index.html,Navalny’s death puts a new spotlight on key dividing line between Trump and Biden,"Feb 16, 2024","The announcement of Alexey Navalny’s death on Friday thrust fresh urgency into the roiling debate in Washington over how forcefully to counter Russia and its president, Vladimir Putin, a question of wide-ranging consequence on which President Joe ..."
https://www.cnn.com/politics/live-news/trump-civil-fraud-trial-decision-02-16-24/index.html,Judge orders Trump and companies to pay nearly $355 million in civil fraud trial,"Feb 16, 2024",A judge has ordered former President Donald Trump and his companies to pay nearly $355 million in a ruling in the New York civil fraud case. Follow here for the latest live news updates.
https://www.cnn.com/2024/02/16/politics/takeaways-donald-trump-fraud-ruling/index.html,Takeaways from the $355 million civil fraud ruling against Donald Trump,"Feb 16, 2024","Judge Arthur Engoron hit Donald Trump with his biggest punishment to date on Friday, in a ruling that fined the former president $355 million for fraudulently inflating the values of his properties."
https://www.cnn.com/politics/live-news/georgia-trump-fani-willis-hearing-02-16-24/index.html,Trump Georgia case hearing on motion to disqualify Fani Willis continues,"Feb 16, 2024",An evidentiary hearing on motions to dismiss Fulton County District Attorney Fani Willis from the Georgia election subversion case she brought against Donald Trump is continuing today.
https://www.cnn.com/2024/02/16/opinions/trump-ny-fraud-ruling-355-million-orentlicher/index.html,Opinion: Don’t misread Trump’s loss in his civil trial,"Feb 16, 2024",TKTK
https://www.cnn.com/2024/02/16/politics/read-ruling-donald-trump-civil-fraud-trial-new-york/index.html,READ: Ruling ordering Trump and his companies to pay nearly $355M in New York civil fraud case,"Feb 16, 2024",Judge Arthur Engoron ordered Donald Trump and his companies to pay nearly $355 million in a ruling in the New York civil fraud case.
https://www.cnn.com/2024/02/15/opinions/putin-russia-president-candidate-biden-trump-ghitis/index.html,Opinion: Is Putin serious about preferring Biden? Ask Fidel Castro,"Feb 16, 2024","During a recent interview, Russian President Vladimir Putin claimed he would prefer that President Joe Biden win the 2024 US presidential election for a second term. But Putin may be trying to jinx the candidate he wants to lose by endorsing ..."
https://www.cnn.com/2024/02/16/politics/allison-greenfield-engoron-judge/index.html,Law clerk in Trump civil fraud trial running for judgeship,"Feb 16, 2024",The law clerk Donald Trump accused of “co-judging” his civil fraud trial is running for her own seat in Manhattan civil court in the upcoming November elections.
https://www.cnn.com/2024/02/16/politics/trump-january-6-civil-lawsuits/index.html,Civil lawsuits seeking to hold Trump accountable for January 6 can move forward,"Feb 16, 2024","Civil lawsuits seeking to hold Donald Trump accountable for the January 6, 2021, US Capitol attack can move forward after the former president declined to ask the Supreme Court to decide whether he is shielded by presidential immunity."
https://www.cnn.com/2024/02/16/politics/election-2024-trump-new-york-trial/index.html,Trump’s silver lining in the New York hush money case going to trial first,"Feb 16, 2024","Sometimes, when Donald Trump loses, he somehow seems to win as well. That may have been the case Thursday when two of the four criminal indictments against the former president appeared, at least momentarily, to turn in opposite directions."
https://www.cnn.com/2024/02/16/politics/trump-legal-drama-complications/index.html,A tempestuous day in multiple courts deepens Trump’s legal imbroglio,"Feb 16, 2024","Every day, America gets dragged deeper into Donald Trump’s legal, political and constitutional morass."
https://www.cnn.com/2024/02/16/politics/kamala-harris-trump-nato/index.html,Harris says reports of Navalny’s death are another sign of Putin’s brutality,"Feb 16, 2024","Vice President Kamala Harris on Friday called reports Russian opposition leader Alexei Navalny has died in a Russian prison “terrible news,” and that “Russia is responsible.”"
https://www.cnn.com/2024/02/16/us/5-things-to-know-for-feb-16-kansas-city-shooting-trump-hearings-same-sex-marriage-gaza-alexey-navalny/index.html,"5 things to know for Feb. 16: Kansas City shooting, Trump hearings, Same-sex marriage, Gaza, Alexey Navalny","Feb 16, 2024",CNN’s 5 Things brings you the news you need to know every morning.
https://www.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-02-15-24/index.html,"February 15, 2024 Israel-Hamas war","Feb 16, 2024","At least 12 people died following an Israeli airstrike Thursday on Nuseirat refugee camp in central Gaza, which included women and children, according to a spokesperson for Al Aqsa Martyrs Hospital."
https://www.cnn.com/politics/live-news/trump-hearings-ny-georgia/index.html,Hearings on Trump’s criminal cases in New York and Georgia,"Feb 15, 2024",Former President Donald Trump’s legal challenges are facing crucial tests today in Georgia and New York in hearings related to two of his four criminal cases. Follow here for the latest live news updates.
https://www.cnn.com/2024/02/15/politics/trump-state-prosecutions-new-york-georgia/index.html,Trump state prosecutions reach a critical point on the same day in two cities,"Feb 15, 2024",Two cases that could defy Donald Trump’s capacity to thwart prosecutions and even to overturn eventual convictions against him if he returns to the White House reach critical tests on Thursday with major implications for the 2024 election.
https://www.cnn.com/2024/02/15/politics/new-york-trump-hearing/index.html,What to watch for at Trump’s New York hush money hearing,"Feb 15, 2024",A date for Donald Trump’s first criminal trial has been set in the former president’s New York criminal hush money case.
https://www.cnn.com/2024/02/14/europe/putin-biden-better-for-russia-than-trump-intl/index.html,Putin says a Biden presidency is better for Russia than a Trump one,"Feb 15, 2024","A Joe Biden presidency would be better for Russia than a Donald Trump one, Russian President Vladimir Putin told pro-Kremlin journalist Pavel Zarubin in an on-camera interview Wednesday."
https://www.cnn.com/2024/02/14/politics/jared-kushner-trump-second-term/index.html,Jared Kushner says he wouldn’t serve in a second Trump administration,"Feb 15, 2024",Donald Trump’s son-in-law Jared Kushner said Tuesday he does not plan on serving in a second Trump administration as he is committed to focusing on his business ventures.
https://www.cnn.com/2024/02/15/politics/trump-makes-final-pitch-to-supreme-court-in-fraught-immunity-case/index.html,Trump makes final pitch to Supreme Court in fraught immunity case,"Feb 15, 2024",Former President Donald Trump made his final pitch Thursday to the Supreme Court in his effort to pause a trial over the election subversion charges brought by special counsel Jack Smith.
https://www.cnn.com/2024/02/15/politics/donald-trump-campaign-trial/index.html,Trump’s team facing a new conundrum: How to stay on the trail during a weekslong criminal trial,"Feb 15, 2024",One of Donald Trump’s longstanding complaints will become a reality on March 25: His legal peril will force him off the campaign trail – at least during the day.
https://www.cnn.com/2024/02/15/opinions/fani-willis-nathan-wade-trump-georgia-election-cooper/index.html,Opinion: Fani Willis and Nathan Wade need to step aside for the sake of the country,"Feb 15, 2024","Fulton County District Attorney Fani Willis has made two severe lapses in judgment while presiding over the investigation and prosecution of former President Donald Trump, writes William Cooper: holding a fundraiser for the political opponent ..."
https://www.cnn.com/2024/02/15/politics/donald-trump-ny-defense-what-matters/index.html,"Trump’s self-defense, annotated","Feb 15, 2024",The coming months are going to provide former President Donald Trump with the reality of campaigning from outside a courtroom.
https://www.cnn.com/2024/02/15/opinions/political-scandals-no-more-zelizer/index.html,Opinion: Trump’s hush money case and the scandal-proofing of America,"Feb 15, 2024",CNN political analyst Julian Zelizer points to Donald Trump’s political survival and ponders the question of why scandals aren’t what they used to be.
